subject	test	value	num_df	den_df	F	p-value	significance
035	Roy's greatest root	0.018793857625133706	5	1384	5.20213979063701	9.769203572817897e-05	True
036	Wilks' lambda	0.9844791022480613	5	1384.0	4.3639163979471665	0.0006041406427033613	True
036	Pillai's trace	0.01552089775193866	5.0	1384.0	4.363916397947167	0.0006041406427033613	True
036	Hotelling-Lawley trace	0.015765593923219533	5	1384.000000000018	4.3639163979471665	0.0006041406427030222	True
036	Roy's greatest root	0.015765593923219533	5	1384	4.363916397947167	0.0006041406427033613	True
037	Wilks' lambda	0.9848457929983272	5	1384.0	4.259229747321626	0.0007566108536867844	True
037	Pillai's trace	0.015154207001672824	5.0	1384.0	4.2592297473216325	0.0007566108536867844	True
037	Hotelling-Lawley trace	0.015387390705641735	5	1384.000000000018	4.259229747321632	0.0007566108536864188	True
037	Roy's greatest root	0.015387390705641735	5	1384	4.2592297473216325	0.0007566108536867844	True
038	Wilks' lambda	0.9824661815502084	5	1384.0	4.9399776175952725	0.0001733159100769569	True
038	Pillai's trace	0.017533818449791613	5.0	1384.0	4.939977617595268	0.0001733159100769569	True
038	Hotelling-Lawley trace	0.017846739947959784	5	1384.000000000018	4.939977617595267	0.00017331591007687226	True
038	Roy's greatest root	0.017846739947959784	5	1384	4.939977617595268	0.0001733159100769569	True
039	Wilks' lambda	0.9985771174937699	5	1384.0	0.3944150840477842	0.8528948521554062	False
039	Pillai's trace	0.001422882506230103	5.0	1384.0	0.3944150840477774	0.8528948521554062	False
039	Hotelling-Lawley trace	0.001424909985721739	5	1384.000000000018	0.3944150840477773	0.8528948521554743	False
039	Roy's greatest root	0.001424909985721739	5	1384	0.39441508404777736	0.8528948521554062	False
040	Wilks' lambda	0.979691605671227	5	1384.0	5.737890901242261	3.003174529381206e-05	True
040	Pillai's trace	0.02030839432877297	5.0	1384.0	5.737890901242266	3.003174529381206e-05	True
040	Hotelling-Lawley trace	0.020729374643216274	5	1384.000000000018	5.737890901242263	3.0031745293798987e-05	True
040	Roy's greatest root	0.020729374643216274	5	1384	5.737890901242265	3.003174529381206e-05	True
041	Wilks' lambda	0.9790484005818821	5	1384.0	5.9235097217749795	1.9913565246127337e-05	True
041	Pillai's trace	0.020951599418117844	5.0	1384.0	5.923509721774976	1.9913565246127337e-05	True
041	Hotelling-Lawley trace	0.02139996286768416	5	1384.000000000018	5.923509721774975	1.9913565246116796e-05	True
041	Roy's greatest root	0.02139996286768416	5	1384	5.923509721774975	1.9913565246127337e-05	True
042	Wilks' lambda	0.9686994142652812	5	1384.0	8.943953102254598	2.2521387658445913e-08	True
042	Pillai's trace	0.03130058573471888	5.0	1384.0	8.943953102254612	2.2521387658445913e-08	True
042	Hotelling-Lawley trace	0.032311969300052784	5	1384.000000000018	8.943953102254609	2.2521387658435593e-08	True
042	Roy's greatest root	0.032311969300052784	5	1384	8.94395310225461	2.2521387658445913e-08	True
043	Wilks' lambda	0.9791819877053471	5	1384.0	5.884938525742085	2.1690175983372874e-05	True
043	Pillai's trace	0.020818012294652844	5.0	1384.0	5.884938525742083	2.1690175983372874e-05	True
043	Hotelling-Lawley trace	0.021260616061206945	5	1384.000000000018	5.884938525742082	2.169017598336166e-05	True
043	Roy's greatest root	0.021260616061206945	5	1384	5.884938525742083	2.1690175983372874e-05	True
045	Wilks' lambda	0.983551743374337	5	1384.0	4.6290166883987665	0.0003407733989500468	True
045	Pillai's trace	0.016448256625662933	5.0	1384.0	4.629016688398759	0.0003407733989500468	True
045	Hotelling-Lawley trace	0.016723326186411702	5	1384.000000000018	4.6290166883987585	0.0003407733989498825	True
045	Roy's greatest root	0.016723326186411702	5	1384	4.629016688398759	0.0003407733989500468	True
046	Wilks' lambda	0.9822344309815372	5	1384.0	5.006451972363146	0.00014990763451243748	True
046	Pillai's trace	0.017765569018462796	5.0	1384.0	5.006451972363139	0.00014990763451243748	True
046	Hotelling-Lawley trace	0.01808689296373966	5	1384.000000000018	5.006451972363138	0.00014990763451236478	True
046	Roy's greatest root	0.01808689296373966	5	1384	5.006451972363139	0.00014990763451243748	True
