dataset,sj_id,quadrant,dimension,statistic,values
ceap,88.0,HP,distance,std,0.14322396204349622
ceap,88.0,HP,angle,mean,-0.37357196988912017
ceap,88.0,HP,angle,std,0.6349867428424418
ceap,88.0,LP,valence,mean,0.5720072683222289
ceap,88.0,LP,valence,std,0.26988511935618903
ceap,88.0,LP,arousal,mean,-0.36415869170199877
ceap,88.0,LP,arousal,std,0.20801497076112083
ceap,88.0,LP,distance,mean,0.7641003414380795
ceap,88.0,LP,distance,std,0.1390827145095152
ceap,88.0,LP,angle,mean,-0.6371552278793463
ceap,88.0,LP,angle,std,0.45218385236707004
ceap,88.0,HN,valence,mean,-0.10205299818291942
ceap,88.0,HN,valence,std,0.4132897002786599
ceap,88.0,HN,arousal,mean,-0.03944972743791645
ceap,88.0,HN,arousal,std,0.4781434996195794
ceap,88.0,HN,distance,mean,0.8183037348160666
ceap,88.0,HN,distance,std,0.13534661346773524
ceap,88.0,HN,angle,mean,0.9295290967349724
ceap,88.0,HN,angle,std,1.231089278940481
ceap,88.0,LN,valence,mean,-0.5827640823743185
ceap,88.0,LN,valence,std,0.16625382311293957
ceap,88.0,LN,arousal,mean,-0.5344775893397941
ceap,88.0,LN,arousal,std,0.14360122830415697
ceap,88.0,LN,distance,mean,0.8111681381863005
ceap,88.0,LN,distance,std,0.14002156139769847
ceap,88.0,LN,angle,mean,-2.2600120210213777
ceap,88.0,LN,angle,std,0.726352819562038
ceap,89.0,HP,valence,mean,0.4914530587522714
ceap,89.0,HP,valence,std,0.2011840992494557
ceap,89.0,HP,arousal,mean,0.4880708661417323
ceap,89.0,HP,arousal,std,0.2100747542150395
ceap,89.0,HP,distance,mean,0.7294743155775113
ceap,89.0,HP,distance,std,0.24266633883667046
ceap,89.0,HP,angle,mean,0.7261034449830648
ceap,89.0,HP,angle,std,0.3337751977076781
ceap,89.0,LP,valence,mean,0.5424267110841914
ceap,89.0,LP,valence,std,0.17002585274259877
ceap,89.0,LP,arousal,mean,-0.16723924894003636
ceap,89.0,LP,arousal,std,0.47975901011631467
ceap,89.0,LP,distance,mean,0.792273416992967
ceap,89.0,LP,distance,std,0.24039969495724164
ceap,89.0,LP,angle,mean,-0.24336541134239273
ceap,89.0,LP,angle,std,0.6505328102259437
ceap,89.0,HN,valence,mean,-0.4271508176862508
ceap,89.0,HN,valence,std,0.37523712514589797
ceap,89.0,HN,arousal,mean,0.09954270139309507
ceap,89.0,HN,arousal,std,0.1872762292963344
ceap,89.0,HN,distance,mean,0.5926079439254183
ceap,89.0,HN,distance,std,0.25595749762821995
ceap,89.0,HN,angle,mean,1.8286712736923005
ceap,89.0,HN,angle,std,1.7792936263581958
ceap,89.0,LN,valence,mean,-0.40736159903089036
ceap,89.0,LN,valence,std,0.2835590279387474
ceap,89.0,LN,arousal,mean,-0.3223897637795275
ceap,89.0,LN,arousal,std,0.20356219688267033
ceap,89.0,LN,distance,mean,0.5558698131248856
ceap,89.0,LN,distance,std,0.31081762195001517
ceap,89.0,LN,angle,mean,-1.8241697301384205
ceap,89.0,LN,angle,std,1.2087103840926565
ceap,90.0,HP,valence,mean,0.3674763779527559
ceap,90.0,HP,valence,std,0.14618439210118542
ceap,90.0,HP,arousal,mean,0.4176023622047243
ceap,90.0,HP,arousal,std,0.39569012704298506
ceap,90.0,HP,distance,mean,0.7040408845581894
ceap,90.0,HP,distance,std,0.19011969900764072
ceap,90.0,HP,angle,mean,0.7826474210479568
ceap,90.0,HP,angle,std,0.5548475542539856
ceap,90.0,LP,valence,mean,0.32306723198061776
ceap,90.0,LP,valence,std,0.14651161209074992
ceap,90.0,LP,arousal,mean,-0.2875981223500908
ceap,90.0,LP,arousal,std,0.22178567628583665
ceap,90.0,LP,distance,mean,0.5140628883116304
ceap,90.0,LP,distance,std,0.1772496416241489
ceap,90.0,LP,angle,mean,-0.6464136572302484
ceap,90.0,LP,angle,std,0.4075941934974452
ceap,90.0,HN,valence,mean,-0.06443185947910357
ceap,90.0,HN,valence,std,0.22510248751768047
ceap,90.0,HN,arousal,mean,0.36528437310720774
ceap,90.0,HN,arousal,std,0.17090213409494126
ceap,90.0,HN,distance,mean,0.5509254020037065
ceap,90.0,HN,distance,std,0.1839438406498073
ceap,90.0,HN,angle,mean,1.6063111236047831
ceap,90.0,HN,angle,std,0.6692377227307457
ceap,90.0,LN,valence,mean,-0.5070423985463355
ceap,90.0,LN,valence,std,0.16785117666360796
ceap,90.0,LN,arousal,mean,-0.13796729254996967
ceap,90.0,LN,arousal,std,0.0924694758883771
ceap,90.0,LN,distance,mean,0.5356963978599958
ceap,90.0,LN,distance,std,0.17050788029004446
ceap,90.0,LN,angle,mean,-1.7732859798373344
ceap,90.0,LN,angle,std,2.05613045280734
ceap,91.0,HP,valence,mean,0.7993937007874016
ceap,91.0,HP,valence,std,0.16263434286264464
ceap,91.0,HP,arousal,mean,0.28369291338582675
ceap,91.0,HP,arousal,std,0.5266965265266429
ceap,91.0,HP,distance,mean,1.0170283634996125
ceap,91.0,HP,distance,std,0.0413072189313286
ceap,91.0,HP,angle,mean,0.3347889811764702
ceap,91.0,HP,angle,std,0.5725329088227803
ceap,91.0,LP,valence,mean,0.7525018170805572
ceap,91.0,LP,valence,std,0.14228803576660334
ceap,91.0,LP,arousal,mean,-0.2951735311932162
ceap,91.0,LP,arousal,std,0.2859938316367239
ceap,91.0,LP,distance,mean,0.9769650570587327
ceap,91.0,LP,distance,std,0.161695764910433
ceap,91.0,LP,angle,mean,-0.3278875934369524
ceap,91.0,LP,angle,std,0.31071373889753157
ceap,91.0,HN,valence,mean,0.3841647486371895
ceap,91.0,HN,valence,std,0.23271931252629782
ceap,91.0,HN,arousal,mean,0.28735342216838283
ceap,91.0,HN,arousal,std,0.2988082210519166
ceap,91.0,HN,distance,mean,0.6732118436141374
ceap,91.0,HN,distance,std,0.22246078475192813
ceap,91.0,HN,angle,mean,0.2024324395157672
ceap,91.0,HN,angle,std,0.6553675152653419
ceap,91.0,LN,valence,mean,-0.10133343428225312
ceap,91.0,LN,valence,std,0.1561650603678826
ceap,91.0,LN,arousal,mean,-0.20241156874621438
ceap,91.0,LN,arousal,std,0.10525519626778694
ceap,91.0,LN,distance,mean,0.2889740212223082
ceap,91.0,LN,distance,std,0.10786701187162617
ceap,91.0,LN,angle,mean,-1.656578802112793
ceap,91.0,LN,angle,std,1.0108229525214736
ceap,92.0,HP,valence,mean,0.11540975166565716
ceap,92.0,HP,valence,std,0.23711575636274174
ceap,92.0,HP,arousal,mean,0.14070048455481524
ceap,92.0,HP,arousal,std,0.23132349223929607
ceap,92.0,HP,distance,mean,0.34452165798182843
ceap,92.0,HP,distance,std,0.2985985349074642
ceap,92.0,HP,angle,mean,0.4211079923843665
ceap,92.0,HP,angle,std,0.7905822854263228
ceap,92.0,LP,valence,mean,0.45507874015748034
ceap,92.0,LP,valence,std,0.2187633983338889
ceap,92.0,LP,arousal,mean,-0.4999981829194427
ceap,92.0,LP,arousal,std,0.2592058730580319
ceap,92.0,LP,distance,mean,0.7911432961087516
ceap,92.0,LP,distance,std,0.2466387760728069
ceap,92.0,LP,angle,mean,-0.8199519505510157
ceap,92.0,LP,angle,std,0.30790053636137243
ceap,92.0,HN,valence,mean,-0.23253422168382798
ceap,92.0,HN,valence,std,0.18149868136243527
ceap,92.0,HN,arousal,mean,0.19379073288915802
ceap,92.0,HN,arousal,std,0.17939485934455332
ceap,92.0,HN,distance,mean,0.31551025997275456
ceap,92.0,HN,distance,std,0.23973183968085202
ceap,92.0,HN,angle,mean,1.7719262471686825
ceap,92.0,HN,angle,std,0.9458717361872105
ceap,92.0,LN,valence,mean,-0.4580284675953967
ceap,92.0,LN,valence,std,0.2587695768684504
ceap,92.0,LN,arousal,mean,0.05209812235009079
ceap,92.0,LN,arousal,std,0.0915241632628015
ceap,92.0,LN,distance,mean,0.491207220384076
ceap,92.0,LN,distance,std,0.24905414629796863
ceap,92.0,LN,angle,mean,2.269526892724606
ceap,92.0,LN,angle,std,1.355916496470229
ceap,93.0,HP,valence,mean,0.5562110841913991
ceap,93.0,HP,valence,std,0.2475361172830672
ceap,93.0,HP,arousal,mean,0.49491762568140524
ceap,93.0,HP,arousal,std,0.2699141624527497
ceap,93.0,HP,distance,mean,0.821870457980841
ceap,93.0,HP,distance,std,0.24894173496215358
ceap,93.0,HP,angle,mean,0.7277858170105177
ceap,93.0,HP,angle,std,0.371127802670355
ceap,93.0,LP,valence,mean,0.2498161720169593
ceap,93.0,LP,valence,std,0.35659036461408017
ceap,93.0,LP,arousal,mean,-0.6532386432465173
ceap,93.0,LP,arousal,std,0.3018326512320823
ceap,93.0,LP,distance,mean,0.8743538270713952
ceap,93.0,LP,distance,std,0.14932015163428755
ceap,93.0,LP,angle,mean,-1.1459961579943103
ceap,93.0,LP,angle,std,0.5804655262383832
ceap,93.0,HN,valence,mean,-0.19244548758328284
ceap,93.0,HN,valence,std,0.28215915965892496
ceap,93.0,HN,arousal,mean,-0.019219866747425804
ceap,93.0,HN,arousal,std,0.3096002527595565
ceap,93.0,HN,distance,mean,0.45662737956141447
ceap,93.0,HN,distance,std,0.2738367211689667
ceap,93.0,HN,angle,mean,0.7536302665721797
ceap,93.0,HN,angle,std,1.3999315870840794
ceap,93.0,LN,valence,mean,-0.3715705632949727
ceap,93.0,LN,valence,std,0.20383485352886307
ceap,93.0,LN,arousal,mean,0.3071371895820715
ceap,93.0,LN,arousal,std,0.1851223448557838
ceap,93.0,LN,distance,mean,0.5125442498991367
ceap,93.0,LN,distance,std,0.2175663545572707
ceap,93.0,LN,angle,mean,2.0852301187447484
ceap,93.0,LN,angle,std,1.0399884728321245
ceap,94.0,HP,valence,mean,0.5845672319806178
ceap,94.0,HP,valence,std,0.4271115056207016
ceap,94.0,HP,arousal,mean,0.40990006056935185
ceap,94.0,HP,arousal,std,0.6292952710051316
ceap,94.0,HP,distance,mean,1.064562840418792
ceap,94.0,HP,distance,std,0.07246160073978893
ceap,94.0,HP,angle,mean,0.602838934194584
ceap,94.0,HP,angle,std,0.8505449764974341
ceap,94.0,LP,valence,mean,0.9238637189582072
ceap,94.0,LP,valence,std,0.16232294459004618
ceap,94.0,LP,arousal,mean,-0.019413385826771618
ceap,94.0,LP,arousal,std,0.33410513107865153
ceap,94.0,LP,distance,mean,1.0452181917781642
ceap,94.0,LP,distance,std,0.07459089697831496
ceap,94.0,LP,angle,mean,0.011859393207771332
ceap,94.0,LP,angle,std,0.37401620042559863
ceap,94.0,HN,valence,mean,-0.458587522713507
ceap,94.0,HN,valence,std,0.5385536695713223
ceap,94.0,HN,arousal,mean,0.4965112053301029
ceap,94.0,HN,arousal,std,0.43582941253471014
ceap,94.0,HN,distance,mean,0.9515192076056135
ceap,94.0,HN,distance,std,0.25279875830339543
ceap,94.0,HN,angle,mean,1.7152175865213488
ceap,94.0,HN,angle,std,1.2562257273642665
ceap,94.0,LN,valence,mean,-0.22578679588128403
ceap,94.0,LN,valence,std,0.5237647003556818
ceap,94.0,LN,arousal,mean,0.10597546941247721
ceap,94.0,LN,arousal,std,0.4137839884653241
ceap,94.0,LN,distance,mean,1.0420787070160082
ceap,94.0,LN,distance,std,0.08256779824330711
ceap,94.0,LN,angle,mean,0.1541773171896956
ceap,94.0,LN,angle,std,1.1593364109190034
ceap,95.0,HP,valence,mean,0.6039406420351302
ceap,95.0,HP,valence,std,0.21390350258828983
ceap,95.0,HP,arousal,mean,0.1808034524530587
ceap,95.0,HP,arousal,std,0.40295136575258095
ceap,95.0,HP,distance,mean,0.8511318109870488
ceap,95.0,HP,distance,std,0.2809711985357164
ceap,95.0,HP,angle,mean,0.24781996727357514
ceap,95.0,HP,angle,std,0.459290566443223
ceap,95.0,LP,valence,mean,0.6192428831011508
ceap,95.0,LP,valence,std,0.3097360012818657
ceap,95.0,LP,arousal,mean,-0.3473301029678981
ceap,95.0,LP,arousal,std,0.3525860358696587
ceap,95.0,LP,distance,mean,1.016336157922892
ceap,95.0,LP,distance,std,0.10649743565130194
ceap,95.0,LP,angle,mean,-0.4852698972967023
ceap,95.0,LP,angle,std,0.5170913029724143
ceap,95.0,HN,valence,mean,-0.6154515445184736
ceap,95.0,HN,valence,std,0.2848593786852475
ceap,95.0,HN,arousal,mean,0.29221865536038766
ceap,95.0,HN,arousal,std,0.2327348179791021
ceap,95.0,HN,distance,mean,0.7091776226987409
ceap,95.0,HN,distance,std,0.3106807818497712
ceap,95.0,HN,angle,mean,2.4867664951476858
ceap,95.0,HN,angle,std,0.807644840743391
ceap,95.0,LN,valence,mean,-0.6156235614778922
ceap,95.0,LN,valence,std,0.2851958258719345
ceap,95.0,LN,arousal,mean,0.12787825560266505
ceap,95.0,LN,arousal,std,0.19194700453280023
ceap,95.0,LN,distance,mean,0.7139500473293682
ceap,95.0,LN,distance,std,0.26089243190003625
ceap,95.0,LN,angle,mean,1.1106320677810095
ceap,95.0,LN,angle,std,1.9140645412089328
ceap,96.0,HP,valence,mean,0.40242731677771043
ceap,96.0,HP,valence,std,0.36890544411772114
ceap,96.0,HP,arousal,mean,0.38023864324651724
ceap,96.0,HP,arousal,std,0.41082528052555084
ceap,96.0,HP,distance,mean,0.7494764005871781
ceap,96.0,HP,distance,std,0.2466664798466988
ceap,96.0,HP,angle,mean,0.7952876226105309
ceap,96.0,HP,angle,std,0.7685379379896018
ceap,96.0,LP,valence,mean,-0.06212780133252571
ceap,96.0,LP,valence,std,0.42228019771082764
ceap,96.0,LP,arousal,mean,0.340454572986069
ceap,96.0,LP,arousal,std,0.2764011412543443
ceap,96.0,LP,distance,mean,0.9280520707050878
ceap,96.0,LP,distance,std,0.1755760794381952
ceap,96.0,LP,angle,mean,1.2558439310578562
ceap,96.0,LP,angle,std,1.355067402785462
ceap,96.0,HN,valence,mean,-0.39713567534827376
ceap,96.0,HN,valence,std,0.4293764367165645
ceap,96.0,HN,arousal,mean,0.23804966686856446
ceap,96.0,HN,arousal,std,0.2183298287630893
ceap,96.0,HN,distance,mean,0.6642022684105571
ceap,96.0,HN,distance,std,0.22793972134212645
ceap,96.0,HN,angle,mean,1.8850067381686462
ceap,96.0,HN,angle,std,1.1358384186848667
ceap,96.0,LN,valence,mean,-0.8014718352513629
ceap,96.0,LN,valence,std,0.1773959280168593
ceap,96.0,LN,arousal,mean,0.03828619018776496
ceap,96.0,LN,arousal,std,0.2083899190075156
ceap,96.0,LN,distance,mean,0.8297740168145983
ceap,96.0,LN,distance,std,0.16856458943880948
ceap,96.0,LN,angle,mean,1.5767775545681022
ceap,96.0,LN,angle,std,2.541008623702291
ceap,97.0,HP,valence,mean,0.7830423985463355
ceap,97.0,HP,valence,std,0.19738722436769832
ceap,97.0,HP,arousal,mean,0.1067998182919442
ceap,97.0,HP,arousal,std,0.47636024969725543
ceap,97.0,HP,distance,mean,0.9482208150061952
ceap,97.0,HP,distance,std,0.13823492663167336
ceap,97.0,HP,angle,mean,0.11577033878307376
ceap,97.0,HP,angle,std,0.5760351236482325
ceap,97.0,LP,valence,mean,0.44147001817080556
ceap,97.0,LP,valence,std,0.20101788509655005
ceap,97.0,LP,arousal,mean,-0.5936014536644457
ceap,97.0,LP,arousal,std,0.2249516605213793
ceap,97.0,LP,distance,mean,0.7838458360689158
ceap,97.0,LP,distance,std,0.21094846872987486
ceap,97.0,LP,angle,mean,-0.8327304737136814
ceap,97.0,LP,angle,std,0.35243088761768426
ceap,97.0,HN,valence,mean,-0.2943516050878255
ceap,97.0,HN,valence,std,0.41698321241067
ceap,97.0,HN,arousal,mean,0.5839981829194428
ceap,97.0,HN,arousal,std,0.31639716906679327
ceap,97.0,HN,distance,mean,0.787750010385247
ceap,97.0,HN,distance,std,0.2693912298546637
ceap,97.0,HN,angle,mean,1.9404729957072686
ceap,97.0,HN,angle,std,0.8140610709029493
ceap,97.0,LN,valence,mean,-0.2667552998182919
ceap,97.0,LN,valence,std,0.45031736226781677
ceap,97.0,LN,arousal,mean,-0.1882658994548758
ceap,97.0,LN,arousal,std,0.39619600689919326
ceap,97.0,LN,distance,mean,0.7537098786994773
ceap,97.0,LN,distance,std,0.2679915200719243
ceap,97.0,LN,angle,mean,0.484525872956653
ceap,97.0,LN,angle,std,2.249272362580459
ceap,98.0,HP,valence,mean,0.3762450030284676
ceap,98.0,HP,valence,std,0.22752359878610343
ceap,98.0,HP,arousal,mean,0.7786820109024832
ceap,98.0,HP,arousal,std,0.2429909784995523
ceap,98.0,HP,distance,mean,0.9163021498190105
ceap,98.0,HP,distance,std,0.24496821178564146
ceap,98.0,HP,angle,mean,1.0344995913612467
ceap,98.0,HP,angle,std,0.39175389998360455
ceap,98.0,LP,valence,mean,0.6439909145972138
ceap,98.0,LP,valence,std,0.16110759969272787
ceap,98.0,LP,arousal,mean,-0.621439430648092
ceap,98.0,LP,arousal,std,0.22925939524174135
ceap,98.0,LP,distance,mean,0.9259151945726135
ceap,98.0,LP,distance,std,0.21433381140298932
ceap,98.0,LP,angle,mean,-0.6497506830494165
ceap,98.0,LP,angle,std,0.32615733528808316
ceap,98.0,HN,valence,mean,-0.49327831617201695
ceap,98.0,HN,valence,std,0.20015993865113754
ceap,98.0,HN,arousal,mean,0.5333076923076923
ceap,98.0,HN,arousal,std,0.22677510800191683
ceap,98.0,HN,distance,mean,0.7388278667039421
ceap,98.0,HN,distance,std,0.28570953273665484
ceap,98.0,HN,angle,mean,1.9336534246285748
ceap,98.0,HN,angle,std,0.8309011920616777
ceap,98.0,LN,valence,mean,-0.5215481526347668
ceap,98.0,LN,valence,std,0.3484672367479193
ceap,98.0,LN,arousal,mean,-0.3433219261053906
ceap,98.0,LN,arousal,std,0.3946714409420345
ceap,98.0,LN,distance,mean,0.7541661166692206
ceap,98.0,LN,distance,std,0.36107051666830886
ceap,98.0,LN,angle,mean,-1.3720303598014265
ceap,98.0,LN,angle,std,1.74958917571774
ceap,99.0,HP,valence,mean,0.5832513628104179
ceap,99.0,HP,valence,std,0.2824917026894369
ceap,99.0,HP,arousal,mean,0.6601868564506359
ceap,99.0,HP,arousal,std,0.2988116994781082
ceap,99.0,HP,distance,mean,1.027322522801721
ceap,99.0,HP,distance,std,0.10151055569957747
ceap,99.0,HP,angle,mean,0.8332975857258219
ceap,99.0,HP,angle,std,0.42963501897150375
ceap,99.0,LP,valence,mean,0.5579327680193822
ceap,99.0,LP,valence,std,0.35831329170780046
ceap,99.0,LP,arousal,mean,-0.17843700787401573
ceap,99.0,LP,arousal,std,0.27627240410817394
ceap,99.0,LP,distance,mean,0.6682543090785792
ceap,99.0,LP,distance,std,0.3920728505242233
ceap,99.0,LP,angle,mean,-0.35651959735815836
ceap,99.0,LP,angle,std,0.3962334169896365
ceap,99.0,HN,valence,mean,-0.3637795275590551
ceap,99.0,HN,valence,std,0.2757302814458023
ceap,99.0,HN,arousal,mean,0.651523622047244
ceap,99.0,HN,arousal,std,0.26713925862822613
ceap,99.0,HN,distance,mean,0.7945231498535171
ceap,99.0,HN,distance,std,0.305293718725471
ceap,99.0,HN,angle,mean,1.7740093991266974
ceap,99.0,HN,angle,std,0.6100004831948619
ceap,99.0,LN,valence,mean,-0.4598061780738946
ceap,99.0,LN,valence,std,0.14858688027139177
ceap,99.0,LN,arousal,mean,-0.5200529981829195
ceap,99.0,LN,arousal,std,0.16619734285543655
ceap,99.0,LN,distance,mean,0.6960737348171863
ceap,99.0,LN,distance,std,0.21707120891426138
ceap,99.0,LN,angle,mean,-2.009268409136263
ceap,99.0,LN,angle,std,0.7621524683668324
ceap,100.0,HP,valence,mean,0.268786795881284
ceap,100.0,HP,valence,std,0.08288357011373797
ceap,100.0,HP,arousal,mean,0.46857571168988493
ceap,100.0,HP,arousal,std,0.1989348418465745
ceap,100.0,HP,distance,mean,0.6497785749445706
ceap,100.0,HP,distance,std,0.1772635096890712
ceap,100.0,HP,angle,mean,0.6794398110410991
ceap,100.0,HP,angle,std,0.2520903966549293
ceap,100.0,LP,valence,mean,0.6639536644457904
ceap,100.0,LP,valence,std,0.2418786004115816
ceap,100.0,LP,arousal,mean,-0.11108479709267115
ceap,100.0,LP,arousal,std,0.3409250126029108
ceap,100.0,LP,distance,mean,0.9463213532929741
ceap,100.0,LP,distance,std,0.12334654236159907
ceap,100.0,LP,angle,mean,0.00014000217925837222
ceap,100.0,LP,angle,std,0.5022992402147707
ceap,100.0,HN,valence,mean,0.38639884918231376
ceap,100.0,HN,valence,std,0.2952825866416424
ceap,100.0,HN,arousal,mean,0.338386129618413
ceap,100.0,HN,arousal,std,0.2242367708063923
ceap,100.0,HN,distance,mean,0.5720981313873187
ceap,100.0,HN,distance,std,0.2996870824975458
ceap,100.0,HN,angle,mean,0.7760807073369153
ceap,100.0,HN,angle,std,0.480818837075576
ceap,100.0,LN,valence,mean,-0.2333967292549969
ceap,100.0,LN,valence,std,0.14249747516338898
ceap,100.0,LN,arousal,mean,-0.08579043004239854
ceap,100.0,LN,arousal,std,0.2032623250661262
ceap,100.0,LN,distance,mean,0.35577825042865124
ceap,100.0,LN,distance,std,0.15631290063019343
ceap,100.0,LN,angle,mean,-0.7994811471160194
ceap,100.0,LN,angle,std,1.6723224942478174
ceap,101.0,HP,valence,mean,0.4621390066626286
ceap,101.0,HP,valence,std,0.3636555153429712
ceap,101.0,HP,arousal,mean,0.07788703815869173
ceap,101.0,HP,arousal,std,0.35582905207877064
ceap,101.0,HP,distance,mean,0.7347774984041765
ceap,101.0,HP,distance,std,0.2954751784896377
ceap,101.0,HP,angle,mean,0.04714214626021455
ceap,101.0,HP,angle,std,0.800341423225535
ceap,101.0,LP,valence,mean,0.5556153846153846
ceap,101.0,LP,valence,std,0.19102288412313737
ceap,101.0,LP,arousal,mean,0.1747640823743186
ceap,101.0,LP,arousal,std,0.310353189626852
ceap,101.0,LP,distance,mean,0.9271066760414635
ceap,101.0,LP,distance,std,0.13942632005143837
ceap,101.0,LP,angle,mean,0.2706138037321247
ceap,101.0,LP,angle,std,0.41744173464176554
ceap,101.0,HN,valence,mean,-0.11244579043004237
ceap,101.0,HN,valence,std,0.14211567236890532
ceap,101.0,HN,arousal,mean,0.5947949727437916
ceap,101.0,HN,arousal,std,0.29275743642981483
ceap,101.0,HN,distance,mean,0.6354464772410299
ceap,101.0,HN,distance,std,0.2759573759702348
ceap,101.0,HN,angle,mean,1.7659721673681277
ceap,101.0,HN,angle,std,0.5314979413722972
ceap,101.0,LN,valence,mean,-0.3230184736523319
ceap,101.0,LN,valence,std,0.23219391438221404
ceap,101.0,LN,arousal,mean,0.13608388855239248
ceap,101.0,LN,arousal,std,0.26126720889799454
ceap,101.0,LN,distance,mean,0.4847226260704837
ceap,101.0,LN,distance,std,0.199695062425452
ceap,101.0,LN,angle,mean,1.5431895817899637
ceap,101.0,LN,angle,std,1.722962388571496
ceap,102.0,HP,valence,mean,0.796002725620836
ceap,102.0,HP,valence,std,0.29183760807277176
ceap,102.0,HP,arousal,mean,-0.01153543307086613
ceap,102.0,HP,arousal,std,0.2576348126486006
ceap,102.0,HP,distance,mean,0.8417779593020228
ceap,102.0,HP,distance,std,0.2945391372220609
ceap,102.0,HP,angle,mean,-0.016743843971767203
ceap,102.0,HP,angle,std,0.2750346264841133
ceap,102.0,LP,valence,mean,0.5848706844336766
ceap,102.0,LP,valence,std,0.32698763147757254
ceap,102.0,LP,arousal,mean,-0.23851968503937004
ceap,102.0,LP,arousal,std,0.2484418607047395
ceap,102.0,LP,distance,mean,0.6883536294648901
ceap,102.0,LP,distance,std,0.33408557653664683
ceap,102.0,LP,angle,mean,-0.25755443851831084
ceap,102.0,LP,angle,std,0.30109146037767437
ceap,102.0,HN,valence,mean,-0.14952241066020588
ceap,102.0,HN,valence,std,0.32961395312809844
ceap,102.0,HN,arousal,mean,0.22016081162931558
ceap,102.0,HN,arousal,std,0.3724187578534259
ceap,102.0,HN,distance,mean,0.3852106582103277
ceap,102.0,HN,distance,std,0.39662077806380297
ceap,102.0,HN,angle,mean,0.625946874735663
ceap,102.0,HN,angle,std,1.34590221911795
ceap,102.0,LN,valence,mean,-0.36492428831011514
ceap,102.0,LN,valence,std,0.3691509532843494
ceap,102.0,LN,arousal,mean,-0.1375917625681405
ceap,102.0,LN,arousal,std,0.38577589826543424
ceap,102.0,LN,distance,mean,0.5076019472689579
ceap,102.0,LN,distance,std,0.4057773219280197
ceap,102.0,LN,angle,mean,-0.38491787950793865
ceap,102.0,LN,angle,std,1.7430315262401184
ceap,103.0,HP,valence,mean,0.5894073288915809
ceap,103.0,HP,valence,std,0.24199088909506594
ceap,103.0,HP,arousal,mean,0.048006056935190805
ceap,103.0,HP,arousal,std,0.7384146654704846
ceap,103.0,HP,distance,mean,1.0419788550690656
ceap,103.0,HP,distance,std,0.03509404468189403
ceap,103.0,HP,angle,mean,0.16792607897558742
ceap,103.0,HP,angle,std,0.9073788732275174
ceap,103.0,LP,valence,mean,0.3250414900060568
ceap,103.0,LP,valence,std,0.10368579332291637
ceap,103.0,LP,arousal,mean,-0.9606259842519685
ceap,103.0,LP,arousal,std,0.006523004527295266
ceap,103.0,LP,distance,mean,1.0216794550115746
ceap,103.0,LP,distance,std,0.0305925485938577
ceap,103.0,LP,angle,mean,-1.2481927513741615
ceap,103.0,LP,angle,std,0.09676263220631276
ceap,103.0,HN,valence,mean,-0.4572758933979406
ceap,103.0,HN,valence,std,0.4822938339069349
ceap,103.0,HN,arousal,mean,0.25187976983646276
ceap,103.0,HN,arousal,std,0.48981879575532283
ceap,103.0,HN,distance,mean,0.9770013273164344
ceap,103.0,HN,distance,std,0.05376613906554097
ceap,103.0,HN,angle,mean,1.8630655510477085
ceap,103.0,HN,angle,std,1.0683838618362669
ceap,103.0,LN,valence,mean,-0.40095245305875227
ceap,103.0,LN,valence,std,0.6320689247749135
ceap,103.0,LN,arousal,mean,-0.49608207147183525
ceap,103.0,LN,arousal,std,0.4395370150523152
ceap,103.0,LN,distance,mean,1.0030853751312439
ceap,103.0,LN,distance,std,0.13497077165600532
ceap,103.0,LN,angle,mean,-1.2423833356039988
ceap,103.0,LN,angle,std,1.79728395577305
ceap,104.0,HP,valence,mean,0.6467068443367656
ceap,104.0,HP,valence,std,0.23125846635682235
ceap,104.0,HP,arousal,mean,0.5675457298606905
ceap,104.0,HP,arousal,std,0.36420491483021494
ceap,104.0,HP,distance,mean,0.9609942260876355
ceap,104.0,HP,distance,std,0.24413877211003432
ceap,104.0,HP,angle,mean,0.6490078647183993
ceap,104.0,HP,angle,std,0.47389449734500005
ceap,104.0,LP,valence,mean,0.3248485766202301
ceap,104.0,LP,valence,std,0.39824858266906404
ceap,104.0,LP,arousal,mean,-0.6729963658388854
ceap,104.0,LP,arousal,std,0.31483544079672754
ceap,104.0,LP,distance,mean,0.828709698393664
ceap,104.0,LP,distance,std,0.38295580694692927
ceap,104.0,LP,angle,mean,-0.9415593339679292
ceap,104.0,LP,angle,std,0.5045306935666338
ceap,104.0,HN,valence,mean,-0.6150102967898244
ceap,104.0,HN,valence,std,0.3098043112002907
ceap,104.0,HN,arousal,mean,0.5079600242277408
ceap,104.0,HN,arousal,std,0.43588252985936116
ceap,104.0,HN,distance,mean,0.9187013882126996
ceap,104.0,HN,distance,std,0.2857544507688649
ceap,104.0,HN,angle,mean,1.571740846505283
ceap,104.0,HN,angle,std,1.6755906420823719
ceap,104.0,LN,valence,mean,-0.6024139915202907
ceap,104.0,LN,valence,std,0.39040831222338784
ceap,104.0,LN,arousal,mean,-0.1639491217443973
ceap,104.0,LN,arousal,std,0.24949270208305563
ceap,104.0,LN,distance,mean,0.6553956431127088
ceap,104.0,LN,distance,std,0.42322036249257966
ceap,104.0,LN,angle,mean,-0.5259422513969795
ceap,104.0,LN,angle,std,2.267367641099943
ceap,105.0,HP,valence,mean,-0.4136368867353119
ceap,105.0,HP,valence,std,0.2794385231000947
